"sitename","date","TA_F","TA_F_DAY","TA_F_NIGHT","SW_IN_F","LW_IN_F","VPD_F","PA_F","P_F","WS_F","GPP_NT_VUT_REF","wscal","fpar","classid","koeppen_code","igbp_land_use","plant_functional_type"
"CH-Fru",2005-05-14,9.055,9.376,8.469,102.902,317.422,1.495,85.429,6.296,1.967,8.52385,0.977955222129822,0.740574259245748,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-15,9.925,10.964,8.031,214.711,304.485,2.53,85.534,0.669,1.243,8.48898,0.969699740409851,0.748166298845684,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-16,8.742,9.563,7.244,108.795,324.153,1.009,85.239,21.231,1.147,4.882774,1,0.756878402867281,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-17,9.072,10.114,7.173,228.579,301.909,2.404,85.075,1.467,0.919,11.047408,0.994693160057068,0.766320318764479,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-18,6.368,6.796,5.59,113.901,320.841,1.046,85.357,4.293,2.595,5.465696,1,0.776101793993371,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-19,9.053,10.365,6.66,309.132,272.872,3.213,86.006,0.003,1.304,13.70246,0.989389777183533,0.78583257600937,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-20,13.798,15.615,10.484,307.159,287.626,6.335,86.067,0,0.848,14.42204,0.977170705795288,0.795122412267887,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-21,14.595,15.919,12.181,246.04,319.451,3.819,85.767,5.603,1.368,9.804278,0.984447956085205,0.803581050224992,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-22,13.361,14.204,11.825,230.223,329.947,2.016,85.511,11.091,1.394,12.26404,1,0.810818237334666,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-23,8.056,8.129,7.924,61.414,326.923,0.74,85.704,21.21,1.625,3.5354566,1,0.816443721053062,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-24,11.007,12.182,8.864,312.282,277.881,3.691,86.29,0.059,1.003,12.979,0.988801658153534,0.820067248835593,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-25,15.127,16.693,12.27,311.987,305.006,5.696,86.516,0,0.775,15.30822,0.976015210151672,0.821298568137671,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-26,17.69,19.252,14.841,305.082,309.192,7.296,86.352,0,0.891,14.3326,0.962455034255981,0.819724328986008,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-27,18.765,20.417,15.459,303.543,320.843,7.691,86.117,0,0.867,14.41434,0.948522865772247,0.815660810411782,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-28,18.892,20.126,16.425,283.329,322.414,6.881,86.132,1.435,0.675,12.270226,0.939648389816284,0.809812203378463,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-29,17.929,19.159,15.47,277.78,325.083,5.299,86.054,3.496,1.211,11.15594,0.938215553760529,0.802882698848551,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-30,15.035,16.145,12.816,198.088,328.694,3.224,86.027,4.953,1.544,8.278006,0.942708611488342,0.795576487784792,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-05-31,10.239,11.4,7.915,310.477,288.848,2.939,86.187,0.4,2.01,14.84882,0.932644486427307,0.78859776114993,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-01,12.358,13.665,9.742,292.386,288.727,4.207,86.003,0,1.28,9.825398,0.920439660549164,0.782650709906709,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-02,14.439,15.797,11.725,284.084,298.986,5.366,85.849,0,0.631,10.264648,0.907553255558014,0.778439525017618,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-03,16.016,17.6,12.846,279.041,318.145,5.033,85.729,2.429,1.817,11.612102,0.902611315250397,0.774662053183363,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-04,13.455,14.119,12.128,204.454,331.119,2.218,85.744,9.708,1.656,11.187528,0.924188077449799,0.769705278954489,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-05,10.904,11.529,9.655,218.543,312.186,2.745,85.837,0.395,1.81,12.03426,0.913903534412384,0.763807100070264,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-06,10.06,10.399,9.383,160.059,325.779,1.835,85.852,1.151,1.669,8.94642,0.90660160779953,0.757205414269955,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-07,8.863,9.703,7.184,250.797,307.534,1.835,86.326,2.93,2.783,13.849832,0.905734241008758,0.750138119292232,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-08,7.159,8.398,4.683,311.179,269.585,2.902,86.595,0,2.015,12.314714,0.894998848438263,0.742843112877552,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-09,7.833,8.791,5.916,297.981,268.93,3.278,86.222,0,2.169,10.597732,0.884117841720581,0.735558292764612,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-10,9.58,10.838,7.063,315.887,285.043,3.801,85.783,0,1.425,13.00649,0.872560501098633,0.728521556692681,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-11,11.978,13.132,9.672,261.519,293.338,5.08,85.333,0,0.933,10.119618,0.860260188579559,0.721970802401025,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-12,11.861,12.675,10.232,176.121,321.184,3.067,85.141,2.427,1.396,9.978418,0.856595516204834,0.716143927628914,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-13,12.693,13.523,11.034,199.86,319.431,1.841,85.212,5.345,2.372,10.229148,0.862879276275635,0.711278830115257,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-14,11.82,11.856,11.746,29.844,339.913,0.938,85.459,15.514,1.35,3.49317654,0.90531849861145,0.707613407600147,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-15,13.596,14.238,12.311,207.918,328.061,2.674,85.953,3.472,1.708,9.977056,0.90479850769043,0.704916750904917,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-16,15.154,16.187,13.087,269.692,316.993,4.206,86.368,0,1.511,13.654416,0.891507625579834,0.702698980891227,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-17,16.348,17.205,14.636,226.943,328.589,4.372,86.718,0,1.459,12.18838,0.877908170223236,0.700809540358158,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-18,17.717,18.967,15.218,264.02,330.921,4.837,86.455,0,1.446,13.390974,0.863790214061737,0.699097872104794,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-19,18.396,19.819,15.551,282.697,316.133,6.361,86.012,0,0.988,11.479926,0.849429428577423,0.697413418930075,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-20,19.048,20.383,16.378,276.814,327.686,7.271,85.916,0,0.776,12.604874,0.834913194179535,0.695605623633354,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-21,20.185,21.44,17.675,301.247,323.018,9.171,86.068,0,1.054,14.67296,0.820108592510223,0.693523929013575,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-22,21.103,22.264,18.78,291.405,338.556,9.376,86.305,0,0.84,13.676602,0.805087685585022,0.691017777869822,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-23,20.639,21.942,18.032,283.164,329.107,7.787,86.272,0.497,0.591,11.84175,0.791909635066986,0.689446968505245,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-24,19.332,20.589,16.818,268.167,340.384,4.508,86.098,8.045,1.164,11.832014,0.80557519197464,0.68984341931143,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-25,17.678,18.802,15.431,249.972,333.784,2.481,86.068,9.91,1.206,13.90746,0.826303541660309,0.691564753219853,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-26,19.817,21.246,16.96,300.768,332.883,5.788,86.33,0.011,1.065,11.821102,0.811668157577515,0.693968593162059,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-27,21.285,22.606,18.643,301.442,332.175,8.041,86.283,0.187,1.013,13.314182,0.797301769256592,0.696412562069637,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-28,22.036,23.194,19.719,290.401,342.709,8.446,86.006,0.321,0.859,12.438702,0.783274054527283,0.698254282874171,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-29,19.568,20.378,17.948,246.298,360.937,4.034,85.476,26.842,1.268,12.339816,0.862988948822021,0.698851378507249,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-06-30,16.092,16.829,14.618,227.079,343.613,2.674,85.401,6.269,1.725,9.908288,0.871654212474823,0.697561471900254,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-01,12.783,13.16,12.029,194.259,338.777,1.356,85.698,11.543,2.676,11.942866,0.899940848350525,0.694432469159299,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-02,13.686,14.911,11.237,206.981,331.37,2.848,86.202,0.046,1.614,10.320308,0.887422621250153,0.69005339578752,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-03,18.178,19.558,15.418,263.375,344.914,5.746,85.985,0,0.614,13.173284,0.873412013053894,0.684593553812322,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-04,17.312,18.631,14.672,208.857,353.126,3.955,85.541,6.347,2.096,11.725016,0.881938636302948,0.678222245261108,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-05,11.629,11.9,11.087,214.587,323.397,2.022,85.499,6.913,2.322,9.443366,0.894493520259857,0.67110877216128,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-06,12.601,13.967,9.87,219.036,319.562,2.641,85.407,6.102,1.179,10.937048,0.903600752353668,0.663422436539586,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-07,10.475,11.092,9.241,110.08,333.145,1.007,85.366,5.029,1.527,7.64991,0.909864962100983,0.655332540424718,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-08,9.912,10.679,8.379,144.1,332.991,1.309,85.475,3.214,1.41,9.545496,0.90992921590805,0.64700838584346,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-09,12.098,13.089,10.116,219.11,329.047,2.391,85.678,2.583,1.234,7.599046,0.907073259353638,0.638619274823219,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-10,13.201,14.101,11.401,204.403,333.063,2.285,85.919,4.016,2.23,9.926006,0.90897125005722,0.630334509391396,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-11,13.782,14.628,12.089,219.499,339.584,1.83,86.23,3.078,2.762,9.768436,0.907464504241943,0.622323391575395,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-12,14.956,16.322,12.225,246.497,336.572,3.437,86.244,0.239,1.802,12.48282,0.895553529262543,0.614755223402016,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-13,16.782,17.75,14.846,251.787,336.003,4.87,86.177,0.467,1.114,12.747886,0.884078860282898,0.607799306899928,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-14,18.835,19.951,16.604,284.653,332.363,7.42,86.226,0,0.755,12.776844,0.870406627655029,0.601624944095888,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-15,19.479,20.565,17.308,257.733,341.688,6.534,86.174,1.722,1.313,13.51402,0.862655937671661,0.596401437017299,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-16,18.963,19.851,17.186,236.043,353.898,4.555,86.046,4.041,1.215,13.65528,0.863278567790985,0.592298087691563,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-17,20.755,22.111,18.043,301.054,340.552,7.514,85.942,0.385,1.11,13.49064,0.850547075271606,0.589279999479395,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-18,18.795,19.778,16.829,204.797,360.67,3.278,85.567,30.652,1.599,11.3853,0.944563269615173,0.587090243608345,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-19,14.95,15.564,13.72,199.896,346.007,2.468,86.015,7.175,1.923,12.462168,0.957526743412018,0.58556507390473,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-20,15.376,16.806,12.515,290.018,332.036,4.033,86.333,0.279,1.551,11.05077,0.946028113365173,0.584540744195157,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-21,14.282,15.093,12.661,220.719,338.076,3.004,85.975,1.035,1.826,8.978618,0.937720060348511,0.583853508306232,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-22,13.854,15.05,11.46,236.206,327.401,2.896,85.513,0.844,1.688,10.243678,0.92881315946579,0.583339620064559,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-23,14.273,15.242,12.336,203.926,330.783,3.923,85.323,0.086,1.264,9.125652,0.917255342006683,0.582835333296701,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-24,16.432,17.479,14.523,153.635,355.838,4.524,85.394,0.448,1.029,11.11768,0.906409859657288,0.582176901829334,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-25,16.752,17.78,14.877,202.777,350.853,1.886,85.464,13.035,1.991,12.48148,0.939661622047424,0.58201921784631,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-26,17.405,18.672,15.095,230.684,354.978,2.678,85.582,9.462,1.248,11.833608,0.960221827030182,0.582993759764071,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-27,21.903,23.523,18.95,251.997,351.445,10.228,85.769,8.983,2.119,10.529108,0.9779492020607,0.584901660758052,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-28,24.414,24.837,23.707,271.355,352.574,13.542,85.915,1.952,2.016,13.87698,0.970801472663879,0.587544054003689,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-29,20.292,21.194,18.789,258.513,364.516,7.642,85.769,15.081,2.31,8.22573,1,0.590722072676696,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-30,14.423,14.822,13.757,189.835,348.969,1.105,85.706,0.8,1.765,9.378862,0.991519629955292,0.594236849951966,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-07-31,13.816,14.452,12.755,216.542,333.695,2.71,85.7,5.3,1.984,9.798514,0.998981595039368,0.597889519005181,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-01,14.296,15.459,12.357,237.478,338.872,3.009,85.733,9.5,0.991,12.514334,1,0.601481213011773,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-02,12.556,12.708,12.303,38.256,367.058,0.014,85.666,42.8,1.077,3.9132842,1,0.604813065147178,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-03,11.404,11.253,11.656,185.184,344.11,0.85,85.984,18.2,2.636,12.315946,1,0.607686208587046,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-04,13.162,14.189,11.452,248.557,314.969,3.805,86.328,0,1.753,10.125596,0.989464521408081,0.609901776506319,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-05,14.086,15.859,11.13,286.619,312.335,5.748,86.222,0.6,1.05,13.9303,0.980722665786743,0.611260902080694,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-06,12.928,13.83,11.424,157.302,346.306,1.754,85.855,13.9,1.42,8.5848,1,0.61201535160983,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-07,8.739,8.921,8.436,189.756,322.55,1.026,85.427,23.3,1.398,8.97869,1,0.612587509994898,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-08,9.711,11.199,7.232,240.164,294.437,3.069,85.607,0.1,1.105,11.238498,0.991012811660767,0.613034438313594,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-09,11.615,13.87,7.856,289.188,298.169,3.886,85.629,0,0.932,12.126226,0.981084167957306,0.613413197643646,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-10,13.953,15.682,11.073,275.043,313.544,4.84,85.552,0,1.09,9.268826,0.970796525478363,0.613780849062692,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-11,13.441,15.088,10.695,199.62,326.666,3.998,85.55,0,1.21,8.09458,0.960735619068146,0.614194453648463,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-12,14.427,16.096,11.645,267.156,318.82,6.116,85.646,0,1.183,15.69898,0.950508952140808,0.614711072478655,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-13,13.429,14.358,11.88,181.662,337.314,2.721,85.901,5.2,0.898,11.123386,0.958994030952454,0.615387766630968,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-14,11.622,12.438,10.263,152.471,330.712,2.356,85.739,28.7,2.081,8.915248,1,0.616281597183097,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-15,8.525,8.665,8.29,169.273,322.838,0.366,85.786,23.5,1.386,8.895396,1,0.617449625212849,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-16,11.14,11.925,9.832,203.225,330.088,1.474,85.859,3.8,2.305,9.85384,1,0.618948911797733,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-17,12.976,14.697,10.348,259.866,324.187,2.327,85.836,0,1.354,14.1122,0.990403473377228,0.62083651801553,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-18,16.093,18.277,13.036,226.16,342.901,3.908,85.823,0,1.31,10.014628,0.980023324489594,0.623530063857282,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-19,15.632,17.304,13.293,193.669,342.549,3.26,85.812,21,0.956,12.325006,1,0.627224233827319,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-20,11.756,11.913,11.537,98.362,349.112,0.509,85.711,26.3,1.355,8.084954,1,0.63164168577366,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-21,11.349,11.297,11.422,28.322,365.746,0.006,85.363,66.1,1.981,3.135797,1,0.636505077543181,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-22,12.519,12.663,12.317,38.6,371.158,0.004,85.222,74.7,2.699,4.154369,1,0.641537066983852,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-23,12.832,13.512,11.88,149.888,343.317,1.469,85.542,2.8,1.284,10.244826,1,0.646460311943302,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-24,13.782,14.923,12.185,197.702,334.088,1.882,85.633,0,0.938,11.269826,0.990563273429871,0.65099747026916,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-25,14.216,15.285,12.72,128.432,355.243,2.305,85.465,3.2,1.269,8.007314,0.992271423339844,0.654871199809057,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-26,13.237,14.104,12.022,171.277,341.132,2.315,85.839,0.1,1.285,9.92529,0.983405292034149,0.657804158410817,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-27,13.416,14.42,12.01,126.827,347.28,1.617,85.869,0.6,1.124,7.233756,0.976225435733795,0.659519003921564,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-28,13.447,13.938,12.76,178.993,344.042,1.601,86.01,6.8,1.698,11.00226,0.99089527130127,0.659738394189214,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-29,15.184,17.486,11.961,216.524,339.489,2.93,86.427,0,0.944,12.96935,0.980904519557953,0.658184987061395,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-30,17.751,19.682,15.046,220.172,345.334,4.405,86.506,0,1.547,12.927394,0.970412790775299,0.654733552167692,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-08-31,18.858,21.163,15.63,208.328,350.144,6.43,86.133,0,1.015,11.987776,0.959585189819336,0.649614539780216,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-09-01,19.537,21.21,17.195,197.65,346.61,7.251,86.091,0,1.03,11.443464,0.94876104593277,0.643084128709798,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-09-02,18.209,19.568,16.306,168.989,351.532,3.099,86.448,0,1.954,10.208334,0.938344120979309,0.635398497768964,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-09-03,17.534,19.025,15.617,184.116,350.414,2.106,86.602,0,1.546,10.232764,0.928094983100891,0.62681382576865,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-09-04,16.236,17.601,14.481,169.467,343.455,1.23,86.367,0,0.917,9.597552,0.918221414089203,0.61758629152028,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-09-05,16.872,18.93,14.226,163.046,342.227,4.191,85.979,1.096,1.016,6.573692,0.911937534809112,0.607972073835278,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-09-06,15.285,16.841,13.283,203.764,331.52,3.741,85.664,0.097,2.267,7.23334,0.902689933776856,0.598227351525068,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-09-07,15.189,16.446,13.574,163.831,341.578,2.753,85.744,1.656,2.682,4.76975,0.89905858039856,0.588608303400286,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-09-08,15.804,17.411,13.738,188.599,347.392,3.441,85.922,0.771,2.438,9.64566,0.892167806625366,0.579371108273972,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-09-09,14.981,16.624,12.869,103.114,361.672,1.892,85.527,36.421,1.243,7.04182,1,0.570771944956742,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-09-10,14.598,15.742,13.245,120.61,366.285,1.802,85.428,2.4,0.902,6.56071,0.999344050884247,0.56306699226002,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-09-11,12.574,13.092,11.962,114.871,361.251,0.879,85.178,12.4,1.526,6.25735,1,0.556512428995229,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-09-12,11.604,12.605,10.422,176.867,343.897,1.11,85.543,4.8,1.076,8.79049,1,0.551364433973432,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
"CH-Fru",2005-09-13,13.374,15.02,11.429,207.092,325.605,1.797,86.21,0,1.996,10.9941,0.991334617137909,0.547879186006924,"GRA","Cfb","Cropland/Natural Vegetation Mosaic","Grass"
